Distributor Location Code;Distributor Location Name;Distributor Sales Rep Number;Distributor Sales Rep Name;Diversey Rebate Contract Number;Distributor Invoice Number;Date Shipped;Customer Bill-To Account Number;Customer Bill-To Name;Bill-To Address;Bill-To Address2;Bill-To City;Bill-To State;Bill-To Zip;Customer Ship-To Account Number;Customer Ship-To Name;Ship-To Address;Ship-To Address2;Ship-To City;Ship-To State;Ship-To Zip;Diversey Product Code;Diversey Product Description;Quantity;Rebate Amount Requested;UOM;Distributor Extended Cost;Dist SKU code;User Field 1 Code;User Field 1 Description;User Field 2 Code;User Field 2 Description;SIC;HIN
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484169-1;2022-01-28;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;101104055;Oxivir TB RTU Cherry Almond;6;148.68;cs;129.43;DVO101104055;DVO101104055;Oxivir TB Ready To Use Cherry Almond, 5-Gal Pail;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484266;2022-01-25;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;22;502.48;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484065-1;2022-01-25;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;7;159.88;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483985;2022-01-14;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;1;22.84;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483848;2022-01-11;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;23;525.32;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484065;2022-01-18;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;15;342.6;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483743;2022-01-07;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;1;22.84;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483623;2022-01-04;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;10;228.4;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483623;2022-01-04;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;11;251.24;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483990;2022-01-14;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4277285;Oxivir TB One Step Clnr.;2;45.68;cs;59.85;DVO4277285;DRK4277285;Oxivir TB One Step Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484095;2022-01-20;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;5546264;Crew Disinfentant Bath Non Acid;3;82.5;cs;83.27;DVS5546264;DRK5546264;Crew NA Bowl and Bathroom Clnr 2.5L/2;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484169;2022-01-21;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;5546264;Crew Disinfentant Bath Non Acid;2;55;cs;83.27;DVS5546264;DRK5546264;Crew NA Bowl and Bathroom Clnr 2.5L/2;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483563;2022-01-05;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;5546264;Crew Disinfentant Bath Non Acid;3;82.5;cs;83.27;DVS5546264;DRK5546264;Crew NA Bowl and Bathroom Clnr 2.5L/2;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483460-1;2022-01-05;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;5546264;Crew Disinfentant Bath Non Acid;1;27.5;cs;83.27;DVS5546264;DRK5546264;Crew NA Bowl and Bathroom Clnr 2.5L/2;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483699;2022-01-06;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94995295;Emerel Crème;1;12.4;cs;49.04;DVO94995295;1813950-CS;Emerel Crème Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483743;2022-01-07;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94995295;Emerel Crème;1;12.4;cs;49.04;DVO94995295;1813950-CS;Emerel Crème Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484430;2022-01-31;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94995295;Emerel Crème;2;24.8;cs;49.04;DVO94995295;1813950-CS;Emerel Crème Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483653;2022-01-05;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4329;Virex II 256 Clnr Disinfect;3;44.07;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484391;2022-01-28;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4329;Virex II 256 Clnr Disinfect;3;44.07;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484169;2022-01-21;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4329;Virex II 256 Clnr Disinfect;2;29.38;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483990;2022-01-14;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;4329;Virex II 256 Clnr Disinfect;1;14.69;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483878;2022-01-20;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;903904;Stride Citrus 4X1 Gal;3;30.6;cs;29.17;DVO903904;DVS903904;Stride Citrus 4X1 Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483976;2022-01-28;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94512759;Profi Floor Clnr 4X1 Gal;2;40.14;cs;70.23;DVS94512759;2823120-CS;Profi Floor Cleaner 4X1 Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483653;2022-01-05;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94996466;Prominence HD Clnr;3;92.34;cs;127.11;DVS94996466;1713917-CS;Prominence HD Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483990;2022-01-14;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94996466;Prominence HD Clnr;1;37.16;cs;127.11;DVS94996466;1713917-CS;Prominence HD Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483826;2022-01-11;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94996466;Prominence HD Clnr;2;74.32;cs;127.11;DVS94996466;1713917-CS;Prominence HD Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483652;2022-01-05;793500003;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;793500003;Mercy Hospital Fort Smith;7301 Rogers Avenue;;Fort Smith;Arkansas;72903;94996466;Prominence HD Clnr;1;37.16;cs;127.11;DVS94996466;1713917-CS;Prominence HD Cleaner;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484256;2022-01-26;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;4832;End Bac II;1;15.1;cs;66.52;DVO4832;1968010-CS;End Back II Aerosol Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483606;2022-01-05;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;4599516;Oxivir TB Wipes 12X160;2;85.2;cs;123.63;DVO4599516;DRK 4599516;Oxivir TB Wipes 12X160;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483988;2022-01-14;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904192;General Purpose Spotter;1;7.68;cs;37.82;DVO904192;DRK04192;Johnson General Purpose Spotter;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483988;2022-01-14;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;4329;Virex II 256 Clnr Disinfect;4;58.76;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484172;2022-01-21;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;4329;Virex II 256 Clnr Disinfect;3;44.07;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484254;2022-01-26;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;4329;Virex II 256 Clnr Disinfect;2;29.38;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484172;2022-01-21;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904116;Snapback Spray Buff 4X1 Gal;1;34.36;cs;89.24;DVS904116;SCJ04116;SnapBack SprayBuff 4x1 Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483988;2022-01-14;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484254;2022-01-26;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483606;2022-01-05;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483744;2022-01-07;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital NW Arkansas;2710 Rife Medical Lane;;Rogers;Arkansas;72758-1452;904969;Good Sense HC Air Freshner;1;41.43;cs;131.58;DVS904969;SCJ04969;Good Sense HC Air Freshen;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483566;2022-01-07;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;4996;Crew Neutral NA;1;4.56;cs;24.25;DVO100925283;DRK04996;Crew Neutral NA Bowl and Bathroom Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484127;2022-01-28;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;4329;Virex II 256 Clnr Disinfect;2;29.38;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483825;2022-01-13;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;4329;Virex II 256 Clnr Disinfect;1;14.69;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484389;2022-01-28;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;5105047;Vectra floor Finish 5Gal;2;47.16;pl;84.6;DVS5105047;2033750-PL;Vectra Floor Finish 5Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483825-1;2022-01-28;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;5105047;Vectra floor Finish 5Gal;2;47.16;pl;84.6;DVS5105047;2033750-PL;Vectra Floor Finish 5Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483825;2022-01-13;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;5105047;Vectra floor Finish 5Gal;4;94.32;pl;84.6;DVS5105047;2033750-PL;Vectra Floor Finish 5Gal;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;482953-2;2022-01-07;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483825-1;2022-01-28;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484127;2022-01-28;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;904716;Bravo HD LW ODR Stripper;1;61.65;cs;172.39;DVS904716;SCJ04716;Bravo HD Low Odor Stripper;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483825;2022-01-13;45615;Mercy Health;P.O. Box 10386;;Springfield;Missouri;65808-0386;45615;Mercy Hospital Ada;430 north Monta Vista;;Ada;Oklahoma;74820;905779;Glance Clnr Glass & Surface;1;20.39;cs;56.11;DVS905779;1721560-CS;Glance Glass & Multi-Surface Clnr;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483704;2022-01-07;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;4329;Virex II 256 Clnr Disinfect;2;29.12;cs;57.83;DVO04329;1968030-CS;Virex ii 256 Cleaner Disinfectant;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483704;2022-01-07;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;4963331;Oxivir Five J-Fill;6;77.16;cs;76.5;DVS4963331;1968032-CS;Oxivir Five 16 Concent J-Fill 2X2.5LT;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483704-1;2022-01-20;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;4963331;Oxivir Five J-Fill;3;38.58;cs;76.5;DVS4963331;1968032-CS;Oxivir Five 16 Concent J-Fill 2X2.5LT;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;484211;2022-01-26;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;4963331;Oxivir Five J-Fill;1;12.86;cs;76.5;DVS4963331;1968032-CS;Oxivir Five 16 Concent J-Fill 2X2.5LT;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483173-1;2022-01-20;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;4963331;Oxivir Five J-Fill;1;12.86;cs;76.5;DVS4963331;1968032-CS;Oxivir Five 16 Concent J-Fill 2X2.5LT;;;;
8300;Fort Smith Paper Co.;7;Bret Wilson;50004426;483704;2022-01-07;203361;Mercy Health ;P.O. Box 10386;;Springfield;Missouri;65808-0386;203361;Mercy Hospital Ardmore;1011 14th Ave NW;;Ardmore;Oklahoma;73401;92974618;Revive Plus SC 2X2.5L;1;40.77;cs;85.18;DVS92974618;2035230-CS;Revive Plus SC 2.5L;;;;
